id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,recruit_ids
4239998,Hunter,Johnson,Clemson,210,74,12.0,4,QB,Brownsburg,IN,USA,39.8433769,-86.3977736,18063,[38655]
4240003,Luke,Price,Clemson,235,74,40.0,4,TE,Dillon,SC,USA,34.4165391,-79.3713948,45033,[]
4360304,Xavier,Thomas,Clemson,255,74,3.0,4,DE,Florence,SC,USA,34.1984435,-79.7671658,45041,[42910]
4360308,K.J.,Henry,Clemson,255,76,5.0,4,DE,Winston-salem,NC,USA,36.0998131,-80.2440518,37067,[]
4360311,Justin,Mascoll,Clemson,255,76,7.0,4,DE,Snellville,GA,USA,33.857328,-84.0199108,13135,[43049]
4360315,Carson,Donnelly,Clemson,195,71,27.0,4,S,Birmingham,AL,USA,33.5206824,-86.8024326,01073,[]
4360317,B.T.,Potter,Clemson,200,70,29.0,4,PK,Rock Hill,SC,USA,34.9248667,-81.0250784,45091,[]
4360319,Jordan,McFadden,Clemson,305,74,71.0,4,OL,Spartanburg,SC,USA,34.9498007,-81.9320157,45083,[43726]
4360321,Drew,Swinney,Clemson,185,69,81.0,4,WR,Clemson,SC,USA,34.6850749,-82.8364111,45077,[]
4371948,Elijah,Rodgers,Clemson,185,72,35.0,4,CB,Blacksburg,SC,USA,35.1212409,-81.5159246,45021,[]
4426390,Sheridan,Jones,Clemson,190,72,6.0,4,CB,Norfolk,VA,USA,36.8462923,-76.2929252,51710,[46926]
4426393,Will,Putnam,Clemson,315,76,56.0,4,OL,Tampa,FL,USA,27.9477595,-82.458444,12057,[46897]
4426426,Joseph,Ngata,Clemson,215,75,10.0,4,WR,Folsom,CA,USA,38.6779591,-121.1760583,06067,[46848]
4426505,LaVonta,Bentley,Clemson,235,72,42.0,3,LB,Birmingham,AL,USA,33.5206824,-86.8024326,01073,[]
4426553,Davis,Allen,Clemson,250,78,84.0,4,TE,Calhoun,GA,USA,34.502587,-84.9510542,13129,[47603]
4427863,Keith,Maguire,Clemson,240,74,30.0,3,LB,Media,PA,USA,39.9167783,-75.387693,42045,[47238]
4428237,Jalyn,Phillips,Clemson,205,73,25.0,4,S,Lawrenceville,GA,USA,33.9562149,-83.9879625,13135,[47244]
4428330,Etinosa,Reuben,Clemson,295,75,32.0,3,DT,Kansas City,MO,USA,39.100105,-94.5781416,29095,[47269]
4428616,Aidan,Swanson,Clemson,170,75,39.0,3,PK,Tampa,FL,USA,27.9477595,-82.458444,12057,[48608]
4428706,Mason,Trotter,Clemson,285,74,54.0,3,OL,Roebuck,SC,USA,34.8826085,-81.96547100908059,45083,[50192]
4428985,Myles,Murphy,Clemson,275,77,98.0,3,DE,Marietta,GA,USA,33.9528472,-84.5496148,13067,[61575]
4428988,Bryan,Bresee,Clemson,305,77,11.0,2,DT,Damascus,MD,USA,39.2884381,-77.2038717,24031,[61569]
4428998,Mitchell,Mayes,Clemson,315,75,77.0,3,OL,Raleigh,NC,USA,35.7803977,-78.6390989,37183,[61715]
4429007,DeMonte,Capehart,Clemson,305,77,19.0,2,DT,Hartsville,SC,USA,34.3740431,-80.0734005,45031,[]
4429018,R.J.,Mickens,Clemson,210,72,9.0,3,S,Southlake,TX,USA,32.9412363,-97.1341783,48439,[]
4429020,DJ,Uiagalelei,Clemson,235,76,5.0,3,QB,Bellflower,CA,USA,33.8825705,-118.1167679,06037,[]
4429044,Walker,Parks,Clemson,315,77,64.0,3,OL,Lexington,KY,USA,38.0464066,-84.4970393,21067,[61617]
4429052,Kevin,Swint,Clemson,240,75,14.0,3,DE,Carrollton,GA,USA,33.5801103,-85.0766113,13045,[61827]
4430271,Ruke,Orhorhoro,Clemson,295,76,33.0,3,DT,Lagos,,Nigeria,,,,[47541]
4430518,Brannon,Spector,Clemson,205,73,13.0,3,WR,Calhoun,GA,USA,34.502587,-84.9510542,13129,[47318]
4430831,Trenton,Simpson,Clemson,240,75,22.0,3,LB,Charlotte,NC,USA,35.2272,-80.843083,37119,[61594]
4430837,Bryn,Tucker,Clemson,330,75,73.0,2,OL,Knoxville,TN,USA,35.9603948,-83.9210261,47093,[61854]
4431081,Sage,Ennis,Clemson,235,76,11.0,2,TE,Graceville,FL,USA,30.9568503,-85.5165993,12063,[62152]
4431111,Malcolm,Greene,Clemson,195,70,21.0,3,CB,Richmond,VA,USA,37.5385087,-77.43428,51760,[61847]
4431148,Trent,Howard,Clemson,295,75,75.0,2,OL,Birmingham,AL,USA,33.5206824,-86.8024326,01073,[62730]
4431196,Jake,Briningstool,Clemson,230,78,9.0,2,TE,Brentwood,TN,USA,36.0325687,-86.7825235,47187,[71516]
4431209,Dacari,Collins,Clemson,210,76,3.0,2,WR,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[71634]
4431210,Beaux,Collins,Clemson,210,75,80.0,2,WR,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,[71540]
4431443,Tristan,Leigh,Clemson,315,78,70.0,1,OL,Fairfax,VA,USA,38.8462236,-77.3063733,51600,[71468]
4431454,Tyler,Venables,Clemson,210,71,24.0,3,S,Clemson,SC,USA,34.6850749,-82.8364111,45077,[62693]
4431502,Zaire,Patterson,Clemson,260,77,91.0,1,DE,Winston-salem,NC,USA,36.0998131,-80.2440518,37067,[71636]
4431519,Barrett,Carter,Clemson,225,73,,2,LB,Suwanee,GA,USA,34.0514898,-84.0712997,13135,[71490]
4431545,Will,Shipley,Clemson,205,71,1.0,2,RB,Weddington,NC,USA,35.020790500000004,-80.74746745704525,37179,[71487]
4431562,Phil,Mafah,Clemson,230,73,26.0,2,RB,Loganville,GA,USA,33.8389977,-83.9007382,13297,[71650]
4431576,Marcus,Tate,Clemson,325,77,74.0,2,OL,Sunrise,FL,USA,26.1482449,-80.32888594100868,12011,[71584]
4431582,Payton,Page,Clemson,315,76,55.0,2,DT,Greensboro,NC,USA,36.0726355,-79.7919754,37081,[71550]
4432728,Ryan,Linthicum,Clemson,305,75,53.0,1,C,Damascus,MD,USA,39.2884381,-77.2038717,24031,[71685]
4432777,Jeremiah,Trotter Jr.,Clemson,230,72,54.0,2,LB,Hainesport,NJ,USA,,,,[71498]
4567943,Cade,Denhoff,Clemson,255,77,44.0,1,DE,Plant City,FL,USA,28.01806015,-82.11848198507127,12057,[71558]
4568217,Tyler,Davis,Clemson,300,74,13.0,4,DT,Apopka,FL,USA,28.6779683,-81.5115214,12095,[46933]
4568219,Hampton,Earle,Clemson,195,70,83.0,3,WR,Clemson,SC,USA,34.6850749,-82.8364111,45077,[]
4568221,Greg,Williams,Clemson,270,75,99.0,3,DE,Swansea,SC,USA,33.7382088,-81.0978734,45063,[47345]
4568222,Jonathan,Weitz,Clemson,195,71,41.0,3,PK,Charleston,SC,USA,32.7876012,-79.9402728,45019,[]
4568224,David,Cote,Clemson,225,71,48.0,3,LB,Six Mile,SC,USA,34.8073296,-82.8206976,45077,[]
4568225,Matthew,Maloney,Clemson,215,72,49.0,3,LB,Clemson,SC,USA,34.6850749,-82.8364111,45077,[]
4568226,Mac,Cranford,Clemson,290,72,60.0,3,OL,Hartsville,SC,USA,34.3740431,-80.0734005,45031,[]
4568227,Tye,Herbstreit,Clemson,175,71,86.0,3,WR,Nashville,TN,USA,36.1622296,-86.7743531,47037,[50384]
4568228,Hamp,Greene,Clemson,180,69,24.0,3,WR,Birmingham,AL,USA,33.5206824,-86.8024326,01073,[]
4569925,Dietrick,Pennington,Clemson,355,77,59.0,1,OL,Memphis,TN,USA,35.1490215,-90.0516285,47157,[71668]
4587722,Troy,Stellato,Clemson,190,73,15.0,1,WR,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,[71631]
4601278,Nate,Wiggins,Clemson,185,74,20.0,2,CB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,"[71577, 75802]"
4602197,Andrew,Mukuba,Clemson,185,72,1.0,2,S,Austin,TX,USA,30.2711286,-97.7436995,48453,[71622]
4682927,Billy,Wiles,Clemson,220,75,17.0,1,QB,Ashburn,VA,USA,39.0437192,-77.4874899,51107,[]
4683923,Banks,Pope,Clemson,240,76,44.0,1,TE,Columbia,SC,USA,34.0007493,-81.0343313,45079,[]
4685344,T.J.,Dudley,Clemson,230,73,26.0,1,LB,Montgomery,AL,USA,32.3669656,-86.3006485,01101,[]
4685413,Cade,Klubnik,Clemson,195,74,2.0,1,QB,Austin,TX,USA,30.2711286,-97.7436995,48453,[90109]
4685444,Jeadyn,Lukus,Clemson,195,74,10.0,1,CB,Mauldin,SC,USA,34.77873,-82.310119,45045,[90133]
4685526,Adam,Randall,Clemson,230,74,8.0,1,WR,Myrtle Beach,SC,USA,33.6956461,-78.8900409,45051,[90214]
4685538,Collin,Sadler,Clemson,325,78,50.0,1,OL,Inman,SC,USA,35.0470617,-82.0901088,45083,[90254]
4685569,Caden,Story,Clemson,290,75,93.0,1,DT,Lanett,AL,USA,32.8687391,-85.1904971,01017,[90307]
4686092,Fred,Davis II,Clemson,200,72,2.0,3,CB,Jacksonville,FL,USA,30.3321838,-81.655651,12031,[61620]
4686093,E.J.,Williams,Clemson,190,75,6.0,3,WR,Phenix City,AL,USA,32.4709761,-85.0007653,01113,[61636]
4686094,Tre,Williams,Clemson,300,74,8.0,2,DT,Windsor,CT,USA,41.8525984,-72.6437022,09003,[61661]
4686095,Kobe,Pace,Clemson,205,70,7.0,3,RB,Cedartown,GA,USA,34.0124425,-85.2559398,13233,[74945]
4686096,Hunter,Helms,Clemson,215,74,18.0,2,QB,West Columbia,SC,USA,33.9934867,-81.0739826,45063,[63948]
4686097,Bubba,McAtee,Clemson,205,75,39.0,2,S,Central,SC,USA,34.7257424,-82.7804999,45077,[]
4686098,Will,Blackston,Clemson,255,73,43.0,2,TE,Honea Path,SC,USA,34.4478795,-82.39460552446766,45007,[]
4686099,Sergio,Allen,Clemson,230,73,45.0,3,LB,Fort Valley,GA,USA,32.5537585,-83.8874084,13225,[61783]
4686100,Will,Boggs,Clemson,290,75,68.0,2,OL,York,SC,USA,34.9940463,-81.2424638,45091,[]
4686101,John,Williams,Clemson,305,76,76.0,2,OL,Canton,GA,USA,34.2367621,-84.4907621,13057,[61950]
4691868,Quinn,Castner,Clemson,145,65,36.0,2,PK,Fort Mill,SC,USA,35.0073697,-80.9450759,45091,[]
4695266,Blackmon,Huckabee Jr.,Clemson,190,71,25.0,2,WR,Clover,SC,USA,44.0380716,-87.7016818,55071,[]
4696315,Will,Taylor,Clemson,180,70,16.0,2,WR,Irmo,SC,USA,34.08846885,-81.18021121302588,45063,[72696]
4698598,Toriano,Pride,Clemson,190,71,23.0,1,CB,Saint Louis,MO,USA,38.6264178,-90.1998378,29510,[90183]
4700258,Andrew,Roberts,Clemson,230,76,97.0,4,DE,Conway,SC,USA,33.8360035,-79.0478143,45051,[]
4794150,Kylon,Griffin,Clemson,190,71,18.0,1,S,Montgomery,AL,USA,32.3669656,-86.3006485,01101,[91129]
4812339,Kobe,McCloud,Clemson,225,70,31.0,1,LB,Tampa,FL,USA,27.9477595,-82.458444,12057,[91290]
4832060,Jaheim,Lawson,Clemson,235,74,15.0,1,DE,Central,SC,USA,34.7257424,-82.7804999,45077,[]
4837286,Wade,Woodaz,Clemson,215,75,17.0,1,LB,Tampa,FL,USA,27.9477595,-82.458444,12057,[90624]
4873268,Kevin,McNeal,Clemson,195,69,34.0,1,RB,Tuscaloosa,AL,USA,33.2095614,-87.5675258,01125,[]
4873269,Holden,Caspersen,Clemson,215,71,58.0,1,LS,Roswell,GA,USA,34.02332,-84.360022,13121,[]
4873270,Jackson,Crosby,Clemson,195,70,82.0,1,WR,Six Mile,SC,USA,34.8073296,-82.8206976,45077,[]
4873271,Colby,Doolittle,Clemson,235,74,51.0,1,LB,Newberry,SC,USA,34.2753247,-81.6188633,45071,[]
4873272,Joey,Eddis,Clemson,205,71,52.0,2,LB,Lawrence,KS,USA,38.9719384,-95.2359496,20045,[]
4873273,Riggs,Faulkenberry,Clemson,210,73,43.0,1,LB,Greenville,SC,USA,34.851354,-82.3984882,45045,[]
4873274,Connor,Graham,Clemson,285,74,62.0,2,OL,Powdersville,SC,USA,34.777177,-82.49477846833656,45007,[]
4873275,Jacob,Hendricks,Clemson,170,67,37.0,1,S,Six Mile,SC,USA,34.8073296,-82.8206976,45077,[]
4873276,Zach,Jackson,Clemson,205,75,89.0,1,WR,Acworth,GA,USA,34.0659329,-84.6768796,13067,[]
4873277,Armon,Mason,Clemson,225,74,34.0,1,DE,Richmond Hill,GA,USA,31.9382652,-81.3034433,13029,[]
4873278,Evan,McCutchen,Clemson,250,74,58.0,2,DE,Hampton,SC,USA,37.0520315,-76.2856365,51650,[]
4873279,Reed,Morrissey,Clemson,225,72,56.0,1,LB,Greenville,SC,USA,34.851354,-82.3984882,45045,[]
4873280,Hogan,Morton,Clemson,165,69,47.0,1,PK,Birmingham,AL,USA,33.5206824,-86.8024326,01073,[]
4873281,Peter,Nearn,Clemson,205,74,38.0,1,S,Memphis,TN,USA,35.1490215,-90.0516285,47157,[]
4873282,Tristen,Rigby,Clemson,205,70,31.0,1,RB,St. Gabriel,LA,USA,30.25154,-91.07423740067597,22047,[]
4873283,Wise,Segars Jr.,Clemson,200,73,32.0,1,RB,Sumter,SC,USA,33.9204354,-80.3414693,45085,[]
4890176,Nathan,Brooks,Clemson,285,76,67.0,1,OL,Fort Mill,SC,USA,35.0073697,-80.9450759,45091,[]
4890178,Jabriel,Robinson,Clemson,270,75,90.0,4,DT,Bluffton,SC,USA,32.2371465,-80.8603868,45013,[]
4890180,Philip,Florenzo,Clemson,240,74,45.0,2,LS,Towson,MD,USA,39.4018552,-76.602388,24005,[]
4898018,Josh,Sapp,Clemson,245,73,85.0,1,TE,Greenville,SC,USA,34.851354,-82.3984882,45045,[91472]
4914979,Myles,Oliver,Clemson,180,71,16.0,1,CB,Villa Rica,GA,USA,33.732052,-84.9191081,13045,[90899]
4914980,Cole,Turner,Clemson,180,73,22.0,1,WR,Vestavia Hills,AL,USA,33.4487989,-86.7879492,01073,[91508]
5081432,Antonio,Williams,Clemson,190,71,,1,WR,Irmo,SC,USA,34.08846885,-81.18021121302588,45063,[90164]
5081433,Sherrod,Covil Jr.,Clemson,195,71,12.0,1,S,Chesapeake,VA,USA,36.7183708,-76.2466798,51550,[90302]
5081434,Trent,Pearman,Clemson,185,72,14.0,1,QB,Clemson,SC,USA,34.6850749,-82.8364111,45077,[]
5081435,Keith,Adams Jr.,Clemson,210,69,19.0,1,RB,St. George,UT,USA,37.104153,-113.5841313,49053,[93102]
5081436,Domonique,Thomas,Clemson,215,68,20.0,2,RB,Ohatchee,AL,USA,33.7834324,-86.0024703,01015,[]
5081437,Jaden,Kinard,Clemson,180,70,36.0,1,S,Pawleys Island,SC,USA,33.4293486,-79.1215912,45043,[]
5081438,Fletcher,Cothran,Clemson,210,75,29.0,1,LB,Anderson,SC,USA,34.5068601,-82.6506264,45007,[]
5081439,Griffin,Batt,Clemson,220,72,33.0,1,TE,Clemson,SC,USA,34.6850749,-82.8364111,45077,[]
5081440,Liam,Boyd,Clemson,185,72,37.0,1,PK,Asheville,NC,USA,35.6009498,-82.5540161,37021,[]
5081441,Robert,Gunn III,Clemson,180,72,38.0,1,PK,Seminole,FL,USA,27.842588,-82.7788139333887,12103,[91917]
5081442,Brodey,Conn,Clemson,200,72,40.0,1,S,Clemson,SC,USA,34.6850749,-82.8364111,45077,[]
5081443,Caleb,Nix,Clemson,200,72,41.0,1,S,Phenix City,AL,USA,32.4709761,-85.0007653,01113,[]
5081444,Jesiah,Carlton,Clemson,240,72,46.0,4,LB,Winston-Salem,NC,USA,36.0998131,-80.2440518,37067,[]
5081445,Boston,Miller,Clemson,200,74,47.0,1,S,Central,SC,USA,34.7257424,-82.7804999,45077,[]
5081446,Peyton,Pitts,Clemson,300,78,51.0,1,OL,Clinton,SC,USA,34.4726277,-81.8806562,45059,[]
5081447,Chapman,Pendergrass,Clemson,295,75,65.0,1,OL,Anderson,SC,USA,34.5068601,-82.6506264,45007,[]
5081448,Sam,Judy,Clemson,315,77,69.0,1,OL,Taylors,SC,USA,34.90869135,-82.29585133163584,45045,[]
5081449,Mason,Johnstone,Clemson,240,77,72.0,1,OL,Clemson,SC,USA,34.6850749,-82.8364111,45077,[]
5081450,Blake,Miller,Clemson,315,78,78.0,1,OL,Strongsville,OH,USA,41.3144733,-81.83511,39035,[90306]
5081451,Michael,Mankaka,Clemson,185,72,87.0,1,WR,Laurens,SC,USA,34.4989248,-82.0156362,45059,[]
5081452,Clay,Swinney,Clemson,165,69,88.0,1,WR,Clemson,SC,USA,34.6850749,-82.8364111,45077,[]
5081453,Jack,Smith,Clemson,230,77,89.0,1,P,Saraland,AL,USA,30.820742,-88.0705556,01097,[]
5081454,Levi,Matthews,Clemson,215,77,92.0,1,DE,Raleigh,NC,USA,35.7803977,-78.6390989,37183,[]
5102333,Davian,Sullivan,Clemson,195,76,23.0,3,WR,Woodruff,SC,USA,34.7395701,-82.0370466,45083,[]
